2015-06-01,10076,10394,9254,18123,2671,4660,14905,10702,5412,39914,832,18272,5815,5231,379,0,1350,1392,0,161,50,150,0,2803,0,513,99,0
2015-06-02,9192,13267,13738,11140,1092,2945,4300,10702,5412,35138,756,12491,3172,5231,361,0,1404,1820,284,0,50,0,0,4216,0,513,99,17
2015-06-03,10076,15187,12658,12504,1092,1965,6998,10702,7117,30354,692,14760,3171,5231,507,0,1843,1820,284,0,50,0,0,7570,0,513,99,17
2015-06-04,10076,15631,12224,13924,1989,4891,14932,10702,5412,51569,692,17906,3171,5231,507,0,1350,1820,284,0,50,0,0,7176,0,513,99,17
2015-06-05,10076,10394,14455,10169,1563,4660,14932,10702,7117,47515,756,18272,3171,5231,507,0,1843,1820,284,258,50,0,0,5818,12,513,99,17
2015-06-06,11925,24275,35121,19408,1989,4660,6229,15086,8378,59312,756,18272,5435,5231,379,0,1350,767,284,258,26,0,0,4340,0,196,99,51
2015-06-07,11925,24275,35121,19408,2018,6016,6229,15086,7138,59312,1272,18272,13275,3039,379,0,1350,1820,57,258,214,0,0,4605,0,196,139,51
2015-06-08,7360,10394,9254,15597,738,4891,14932,10702,5613,47515,832,12997,10293,3039,507,0,1404,1052,284,258,50,0,0,2803,0,513,99,17
2015-06-09,9136,13267,11978,11140,994,2945,7010,12560,5412,35138,756,12491,3172,3039,507,0,1843,1052,284,0,50,0,0,4216,0,513,99,17
2015-06-10,10076,16959,11922,12504,994,1965,7994,12560,4750,30354,756,16136,3171,3039,507,29,1843,1052,284,0,50,0,0,7570,0,341,99,17
2015-06-11,10076,15187,11231,13924,994,4891,7010,12560,5613,21962,756,17906,3171,3039,507,29,1843,1052,284,0,50,0,0,2382,0,513,99,17
2015-06-12,9936,11234,14455,10169,966,2662,7994,12560,4750,47515,1272,12997,3171,3039,507,29,1843,1052,284,258,50,0,0,5818,0,439,99,17
2015-06-13,11925,25927,35121,19408,966,4715,6229,15086,8378,59312,1272,18106,8704,3039,507,145,826,767,57,258,51,0,0,4340,0,487,40,23
2015-06-14,11925,25927,35121,19408,1365,4660,6229,36126,7138,59312,1416,18106,12117,3039,507,145,1404,767,284,258,13,0,0,4605,0,487,139,23
2015-06-15,10076,10394,9254,15597,938,2662,6998,12560,4750,47515,779,16136,10293,3039,507,29,1843,1052,284,258,50,0,0,2803,0,341,99,51
2015-06-16,8629,13267,13738,11140,569,2945,7010,5256,4750,35138,583,12051,3172,3039,507,29,1404,1052,284,0,50,0,0,4216,0,341,40,17
2015-06-17,10076,10394,11922,12504,994,2662,7010,12560,5412,30354,583,16136,3171,3039,379,0,1843,1052,284,0,50,0,0,1485,0,341,99,17
2015-06-18,4093,14095,11231,13924,994,4891,7010,10702,7117,21962,1084,17906,3171,3039,507,29,1843,1052,284,0,50,0,0,2382,0,513,99,17
2015-06-19,8538,11234,18035,10169,1365,2662,14604,12560,4750,47515,1084,12997,5161,3039,507,58,1404,1052,284,258,50,0,0,5818,0,513,40,17
2015-06-20,11925,25927,35121,19408,1365,4660,6229,36126,8378,59312,1084,18106,8704,3039,361,145,826,767,284,258,26,0,0,4340,0,635,40,51
2015-06-21,11925,18813,22262,33855,2018,4660,7238,15086,7138,59312,779,18106,6186,3039,361,145,1843,1052,57,258,50,0,0,1305,0,487,139,51
2015-06-22,10076,15631,9254,15597,938,4660,14604,10702,4750,47515,882,12997,10157,3039,507,29,1404,767,284,258,50,0,0,2803,0,513,0,17
2015-06-23,9192,13267,11978,11140,994,2945,7010,10702,5412,35138,583,12491,3172,3039,507,29,1843,1820,284,0,50,0,0,4216,12,513,120,17
2015-06-24,7510,10394,11922,12504,738,1965,14604,10702,7117,30354,583,14760,3171,3039,507,0,1843,1820,284,0,50,0,0,1485,0,513,120,17
2015-06-25,4093,17308,12224,13924,994,4660,14604,12560,7117,43192,1084,17906,3171,3039,507,29,826,1052,284,0,50,0,0,7176,0,513,120,17
2015-06-26,10076,11234,18035,12898,966,4660,7994,5256,7117,43429,1084,11041,3171,3039,379,58,1569,1052,284,258,50,0,0,5818,0,341,100,17
2015-06-27,11925,18813,22262,19408,966,4660,7238,15086,7138,59312,1084,18290,8704,3039,507,145,1569,767,284,258,50,0,0,4340,0,487,40,51
2015-06-28,11925,18813,22262,16707,1898,4660,6229,36126,8378,58972,1272,29414,5429,3039,379,145,1983,767,57,258,51,0,0,11819,0,487,139,51
2015-06-29,8811,10394,9254,18123,992,2317,9059,4026,2881,39914,832,8258,10293,3537,507,0,1404,1209,171,258,50,0,40,2803,0,713,99,17
2015-06-30,7553,13267,13738,20007,1136,2329,10168,4026,7117,39914,581,15605,4706,3537,379,25,1404,1280,227,286,795,0,0,4216,0,713,70,291
2015-07-01,7524,11466,11922,21579,1136,2681,7010,4026,7117,39914,581,9463,3915,3537,507,0,2037,1280,227,286,795,0,0,7570,0,713,70,291
2015-07-02,4093,15631,16075,9264,7288,2001,10168,9382,4750,39914,581,10193,3915,3537,507,0,1404,1280,227,0,953,0,0,7176,12,713,100,17
2015-07-03,5416,11234,18035,23321,992,2681,10168,4026,2881,47342,581,13509,3915,3537,507,0,2037,1591,227,286,795,0,24,4608,0,713,70,291
2015-07-04,5416,43388,24666,17561,1898,3305,6229,4026,4421,49070,1272,29414,8875,3537,361,0,1761,1591,256,286,795,0,0,4340,0,487,70,23
2015-07-05,5416,43388,24666,34219,992,3305,7238,4026,4421,49070,1272,29414,5397,3537,379,0,1761,1209,256,286,795,60,24,5618,0,487,139,291
2015-07-06,7360,14095,21396,11473,2671,2216,10168,4026,2881,39914,832,8342,10293,3537,507,0,2037,1209,129,0,795,60,29,2803,0,877,99,291
2015-07-07,6330,13267,14320,29685,2290,10744,4328,4656,7117,75166,581,9745,5162,3537,922,101,2037,2303,114,0,795,90,29,4216,0,877,119,34
2015-07-08,7524,14095,11978,24884,3731,5085,13874,3789,4602,42594,581,9463,7663,6524,3718,101,1597,8279,57,0,298,1695,29,7570,0,877,151,0
2015-07-09,3401,11752,11231,9264,2290,6485,13874,7423,4602,75166,581,8342,5202,8663,3276,101,399,8279,134,0,795,1695,29,2382,0,877,119,34
2015-07-10,6473,15631,19509,24619,803,2216,10168,4026,5613,34906,581,13509,3915,3537,507,0,1679,2303,129,258,795,0,0,4608,0,877,70,17
2015-07-11,9071,43388,27539,19239,6286,3305,6229,4026,4421,34906,1272,21782,8875,3537,379,0,1761,2303,247,258,795,0,0,4340,0,877,70,23
2015-07-12,9071,43388,27539,19239,5122,3305,13604,4026,4421,34906,1272,7126,5429,3537,379,0,1761,1209,55,258,795,0,0,2078,0,877,198,51
2015-07-13,6473,10394,21396,21135,1563,2216,10168,4026,2881,34906,832,7126,3919,3537,507,0,1679,1209,129,0,795,154,29,2078,12,877,99,291
2015-07-14,6330,13267,13738,24908,881,2329,4328,4026,7117,37282,1272,15128,6601,3537,507,154,1679,2303,129,0,795,277,29,2078,0,877,70,291
2015-07-15,6720,10394,12909,17997,2290,2216,4328,4026,7117,42612,581,15128,5794,3537,507,154,1679,2303,129,0,795,154,29,2078,0,877,70,51
2015-07-16,7176,15631,10221,10972,1436,2216,10168,4656,7117,41027,581,15128,5794,3537,507,0,1404,2303,129,0,795,154,29,2078,12,877,70,291
2015-07-17,7176,11234,19509,24619,2478,2216,13874,4656,7117,48410,581,16490,5794,3537,379,154,1679,2303,129,0,795,154,29,2735,0,877,70,291
2015-07-18,9071,43388,27539,37585,2290,3773,13874,4656,4421,61101,1272,21905,8875,3537,361,154,1761,2303,129,77,795,154,12,2078,0,877,70,291
2015-07-19,9071,43388,27539,19408,8016,3773,15200,4656,4421,61101,671,21880,19506,3537,361,154,1761,1209,180,77,795,154,12,3254,0,877,139,23
2015-07-20,7199,53869,17763,18515,2404,6360,17608,4656,4647,55072,779,18783,3935,3537,379,0,1404,1209,55,77,795,154,70,2235,0,877,0,291
2015-07-21,6330,13267,13738,11140,881,2417,4328,4656,2881,31334,355,9996,4706,3537,507,154,1679,2303,129,0,795,277,29,17527,0,877,70,291
2015-07-22,7094,11752,12909,12504,2290,6485,13874,4656,2881,34404,478,15829,6918,3537,379,0,2037,2303,129,77,795,431,12,7570,0,877,70,291
2015-07-23,8873,11752,10671,13924,2017,6485,13874,4026,3540,38905,478,16490,3413,3075,379,101,1679,2303,129,0,795,400,29,4447,0,877,70,291
2015-07-24,9936,11752,19509,11473,2017,5085,13874,4026,3540,42612,884,16490,6918,3537,507,101,1679,2303,129,0,298,400,29,22460,0,877,28,291
2015-07-25,6531,11752,27539,19408,2832,5977,13874,4026,3540,42612,884,21880,6326,3075,379,101,1761,2303,129,0,298,400,23,22460,0,877,126,291
2015-07-26,9611,11752,27539,37585,2921,5977,15200,4026,3540,42612,1272,16490,5429,3075,379,101,2037,1209,129,77,298,339,29,2135,0,877,70,291
2015-07-27,9611,14095,17726,11473,1447,5085,15200,4026,3540,38905,832,21009,14175,3537,379,101,2037,1209,129,258,298,0,0,2135,0,877,70,17
2015-07-28,6531,11752,14320,11140,3731,6485,13874,4026,2881,38905,581,27698,3997,3537,507,101,2037,2303,129,0,795,0,29,4216,0,877,28,17
2015-07-29,8873,11752,11313,12504,2290,6485,4505,4026,7117,38905,581,15128,3915,3537,379,101,1679,2303,129,0,795,0,0,2836,0,877,70,17
